model,seed,vehicle_id,vClass,depart_time,arrival_time,duration_s,waiting_time_s,time_loss_s,route_length_m
DQN_w16,33,car_flow_through.2,car,19.60,52.40,32.80,0.00,6.30,223.71
DQN_w16,33,car_flow_turn.2,car,28.40,52.60,24.20,0.00,8.60,291.86
DQN_w16,33,car_flow_north_E#18.4,car,30.80,53.40,22.60,0.00,6.88,222.96
DQN_w16,33,car_flow_turn.3,car,30.80,54.80,24.00,0.00,7.77,291.86
DQN_w16,33,car_flow_through.3,truck,25.20,55.80,30.60,0.00,6.52,215.71
DQN_w16,33,car_flow_north_E#18.5,car,33.00,57.40,24.40,0.00,5.86,222.96
DQN_w16,33,car_flow_South_Right.0,car,4.80,60.40,55.60,0.00,9.42,700.86
DQN_w16,33,car_flow_WEST_E#6.0,truck,1.80,60.60,58.80,26.60,37.43,206.25
DQN_w16,33,car_flow_south_E#15.0,car,2.00,61.60,59.60,0.00,4.42,795.72
DQN_w16,33,car_flow_south_E#18.0,bus,10.60,62.40,51.80,21.00,39.07,224.83
DQN_w16,33,car_flow_turn.4,car,33.00,63.40,30.40,2.00,12.52,291.86
DQN_w16,33,car_flow_WEST_E#6.1,car,7.40,64.00,56.60,21.80,37.61,214.25
DQN_w16,33,car_flow_WEST_E#6.2,car,12.40,66.00,53.60,17.80,35.29,214.25
DQN_w16,33,car_flow_turn.5,truck,36.40,66.20,29.80,0.00,12.81,283.86
DQN_w16,33,car_flow_south_E#18.1,car,30.60,67.20,36.60,4.00,21.44,232.83
DQN_w16,33,car_flow_south_E#15.4,car,21.40,68.00,46.60,0.00,6.75,795.72
DQN_w16,33,car_flow_north_E#18.6,car,40.00,68.60,28.60,1.00,12.30,222.96
DQN_w16,33,car_flow_E#10.0,car,8.80,68.80,60.00,0.00,11.39,888.90
DQN_w16,33,car_flow_south_E#15.1,truck,11.60,68.80,57.20,0.00,8.22,787.72
DQN_w16,33,car_flow_turn_E#13.0,truck,16.00,68.80,52.80,12.80,31.95,206.25
DQN_w16,33,car_flow_turn_E#13.1,car,19.20,72.20,53.00,10.80,33.93,214.25
DQN_w16,33,car_flow_south_E#15.2,car,17.00,72.60,55.60,0.00,5.81,795.72
DQN_w16,33,car_flow_south_E#15.3,car,19.20,75.60,56.40,0.00,5.65,795.72
DQN_w16,33,car_flow_turn_E#13.2,car,25.60,76.40,50.80,7.60,26.01,214.25
DQN_w16,33,car_flow_north_E#18.7,car,44.20,76.40,32.20,4.20,16.30,222.96
DQN_w16,33,car_flow_turn.6,truck,41.40,76.80,35.40,1.40,19.40,283.86
DQN_w16,33,car_flow_south_left.2,car,49.00,77.60,28.60,0.00,6.80,541.79
DQN_w16,33,car_flow_WEST_E#6.3,car,27.80,78.40,50.60,5.80,30.51,214.25
DQN_w16,33,car_flow_through.4,truck,46.40,81.20,34.80,0.00,12.25,215.71
DQN_w16,33,car_flow_south_left.3,car,54.00,82.60,28.60,0.00,7.13,541.79
DQN_w16,33,car_flow_north_E#18.8,car,58.00,82.80,24.80,0.00,5.98,222.96
DQN_w16,33,car_flow_south_E#15.5,bus,27.00,84.40,57.40,0.00,9.44,787.72
DQN_w16,33,car_flow_north_E#18.9,car,62.40,84.80,22.40,0.00,7.39,222.96
DQN_w16,33,car_flow_through.5,car,49.60,85.00,35.40,0.00,12.15,223.71
DQN_w16,33,car_flow_south_E#15.6,car,37.80,86.00,48.20,0.00,7.32,795.72
DQN_w16,33,car_flow_turn.7,bus,56.40,86.20,29.80,0.00,12.65,283.86
DQN_w16,33,car_flow_south_E#18.2,car,35.20,87.20,52.00,16.80,38.27,232.83
DQN_w16,33,car_flow_through.6,car,52.00,87.40,35.40,0.00,11.90,223.71
DQN_w16,33,car_flow_south_left.4,car,57.20,87.60,30.40,0.00,6.23,541.79
DQN_w16,33,car_flow_E#10.1,car,15.60,88.20,72.60,12.60,26.08,888.90
DQN_w16,33,car_flow_south_left.5,car,59.40,89.00,29.60,0.00,7.92,541.79
DQN_w16,33,car_flow_South_Right.1,car,18.00,89.20,71.20,9.00,21.39,700.86
DQN_w16,33,car_flow_South_Right.2,car,23.20,90.60,67.40,2.00,18.05,700.86
DQN_w16,33,car_flow_South_Right.3,car,33.80,92.00,58.20,0.00,15.14,700.86
DQN_w16,33,car_flow_turn_E#13.3,car,30.00,92.20,62.20,13.00,36.12,214.25
DQN_w16,33,car_flow_WEST_E#6.4,car,32.20,94.20,62.00,8.20,42.22,214.25
DQN_w16,33,car_flow_south_left.6,car,63.80,94.60,30.80,0.00,5.70,541.79
DQN_w16,33,car_flow_south_left.7,car,66.20,95.80,29.60,0.00,11.22,541.79
DQN_w16,33,car_flow_WEST_E#6.5,car,44.40,96.40,52.00,3.80,31.92,214.25
DQN_w17,11,car_flow_north_E#18.0,truck,0.40,25.40,25.00,0.00,8.41,214.96
DQN_w17,11,car_flow_turn.0,car,2.40,26.80,24.40,0.00,5.41,291.86
DQN_w17,11,car_flow_turn_E#15.0,car,0.00,30.20,30.20,0.00,3.56,223.71
DQN_w17,11,car_flow_north_E#18.1,car,8.60,33.00,24.40,0.00,4.15,222.96
DQN_w17,11,car_flow_north_E#18.2,car,10.80,34.80,24.00,0.00,5.77,222.96
DQN_w17,11,car_flow_turn_E#15.1,car,9.00,38.00,29.00,0.00,3.55,223.71
DQN_w17,11,car_flow_north_E#18.3,truck,14.20,39.40,25.20,0.00,8.50,214.96
DQN_w17,11,car_flow_turn_E#15.2,car,12.60,41.20,28.60,0.00,3.98,223.71
DQN_w17,11,car_flow_turn_E#15.3,car,17.00,46.60,29.60,0.00,3.73,223.71
DQN_w17,11,car_flow_south_left.0,car,17.20,46.80,29.60,0.00,7.06,541.79
DQN_w17,11,car_flow_north_E#18.4,car,22.60,46.80,24.20,0.00,6.64,222.96
DQN_w17,11,car_flow_south_left.1,car,19.40,49.00,29.60,0.00,7.17,541.79
DQN_w17,11,car_flow_turn_E#15.4,car,22.80,51.60,28.80,0.00,3.52,223.71
DQN_w17,11,car_flow_turn.1,car,28.80,52.40,23.60,0.00,5.23,291.86
DQN_w17,11,car_flow_south_E#18.0,car,31.60,52.60,21.00,0.00,9.19,232.83
DQN_w17,11,car_flow_south_left.2,car,21.80,53.20,31.40,0.00,6.29,541.79
DQN_w17,11,car_flow_north_E#18.5,car,29.40,53.80,24.40,0.00,5.90,222.96
DQN_w17,11,car_flow_south_E#15.1,car,6.20,54.60,48.40,0.00,6.25,795.72
DQN_w17,11,car_flow_turn_E#15.5,car,25.00,55.20,30.20,0.00,3.87,223.71
DQN_w17,11,car_flow_south_E#15.0,car,3.80,56.00,52.20,0.00,5.77,795.72
DQN_w17,11,car_flow_south_left.3,car,29.00,60.40,31.40,0.00,5.76,541.79
DQN_w17,11,car_flow_turn_E#15.6,truck,32.40,61.80,29.40,0.00,6.61,215.71
DQN_w17,11,car_flow_south_left.4,car,32.00,62.00,30.00,0.00,8.54,541.79
DQN_w17,11,car_flow_south_left.5,car,34.20,63.40,29.20,0.00,8.31,541.79
DQN_w17,11,car_flow_north_E#18.6,car,41.40,65.20,23.80,0.00,4.82,222.96
DQN_w17,11,car_flow_through.0,car,35.60,66.60,31.00,0.00,6.00,223.71
DQN_w17,11,car_flow_South_Right.0,car,7.80,67.40,59.60,4.00,16.52,700.86
DQN_w17,11,car_flow_E#10.0,car,1.60,67.80,66.20,4.40,16.47,888.90
DQN_w17,11,car_flow_E#10.2,car,12.80,68.00,55.20,0.00,6.45,888.90
DQN_w17,11,car_flow_South_Right.1,car,14.20,68.80,54.60,0.00,13.55,700.86
DQN_w17,11,car_flow_south_left.6,car,38.80,68.80,30.00,0.00,9.68,541.79
DQN_w17,11,car_flow_through.1,car,37.80,69.20,31.40,0.00,6.30,223.71
DQN_w17,11,car_flow_turn_E#15.7,car,40.00,71.20,31.20,0.00,7.82,223.71
DQN_w17,11,car_flow_turn.2,car,44.60,73.60,29.00,0.00,12.42,291.86
DQN_w17,11,car_flow_WEST_E#6.0,car,0.00,74.40,74.40,46.80,54.36,214.25
DQN_w17,11,car_flow_turn_E#6.0,car,4.80,75.00,70.20,16.60,27.08,873.09
DQN_w17,11,car_flow_south_left.7,car,43.20,75.40,32.20,0.00,5.97,541.79
DQN_w17,11,car_flow_turn_E#15.8,car,42.40,76.40,34.00,2.60,13.88,223.71
DQN_w17,11,car_flow_south_E#15.2,bus,19.20,76.60,57.40,0.00,9.38,787.72
DQN_w17,11,car_flow_south_left.8,car,45.40,76.60,31.20,0.00,9.58,541.79
DQN_w17,11,car_flow_turn.3,car,51.20,79.40,28.20,0.00,8.33,291.86
DQN_w17,11,car_flow_north_E#18.7,truck,49.60,79.60,30.00,0.00,13.29,214.96
DQN_w17,11,car_flow_through.2,truck,48.00,80.40,32.40,0.00,9.61,215.71
DQN_w17,11,car_flow_turn.4,car,53.40,80.80,27.40,0.00,9.53,291.86
DQN_w17,11,car_flow_South_Right.2,car,21.60,82.40,60.80,3.20,16.53,700.86
DQN_w17,11,car_flow_south_E#15.3,car,25.00,82.80,57.80,0.00,5.72,795.72
DQN_w17,11,car_flow_south_E#18.1,truck,59.40,83.40,24.00,0.00,11.05,224.83
DQN_w17,11,car_flow_E#10.1,car,8.40,83.80,75.40,2.00,11.82,888.90
DQN_w17,11,car_flow_South_Right.3,car,26.00,83.80,57.80,0.00,17.75,700.86
DQN_w17,11,car_flow_south_E#15.5,car,32.60,84.40,51.80,0.00,5.96,795.72
DQN_w17,11,car_flow_turn_E#13.0,car,2.40,85.00,82.60,46.60,59.84,214.25
DQN_w17,11,car_flow_south_E#15.4,car,27.20,85.00,57.80,0.00,5.56,795.72
DQN_w17,11,car_flow_E#10.3,car,15.00,85.40,70.40,1.00,13.06,888.90
DQN_w17,11,car_flow_E#10.4,car,24.00,85.80,61.80,0.00,12.73,888.90
DQN_w17,11,car_flow_south_E#15.7,car,37.00,85.80,48.80,0.00,6.85,795.72
DQN_w17,11,car_flow_WEST_E#6.1,car,4.80,87.60,82.80,41.80,59.32,214.25
DQN_w17,11,car_flow_turn_E#13.1,car,7.00,90.00,83.00,38.60,60.06,214.25
DQN_w17,11,car_flow_south_E#15.6,car,34.80,90.00,55.20,0.00,5.10,795.72
DQN_w17,11,car_flow_south_left.9,truck,53.20,90.00,36.80,0.00,12.63,533.79
DQN_w17,11,car_flow_south_left.10,car,58.40,91.40,33.00,0.00,9.21,541.79
DQN_w17,11,car_flow_south_E#15.10,car,46.00,92.20,46.20,0.00,6.54,795.72
DQN_w17,11,car_flow_north_E#18.8,car,68.80,94.40,25.60,0.00,8.90,222.96
DQN_w17,11,car_flow_turn_E#15.9,car,59.80,95.60,35.80,0.00,5.94,223.71
DQN_w17,11,car_flow_south_E#15.8,car,39.20,96.40,57.20,0.00,5.06,795.72
DQN_w17,11,car_flow_E#10.5,car,26.20,97.60,71.40,1.60,12.93,888.90
DQN_w17,11,car_flow_turn_E#15.10,car,62.20,98.20,36.00,0.00,8.27,223.71
DQN_w17,11,car_flow_south_left.11,car,68.80,99.80,31.00,0.00,6.06,541.79
DQN_w17,22,car_flow_south_E#18.0,car,0.20,19.20,19.00,0.00,5.79,232.83
DQN_w17,22,car_flow_north_E#18.0,car,3.80,25.80,22.00,0.00,4.32,222.96
DQN_w17,22,car_flow_WEST_E#6.0,car,0.40,26.80,26.40,0.00,4.50,214.25
DQN_w17,22,car_flow_turn.0,truck,0.40,28.60,28.20,0.00,9.92,283.86
DQN_w17,22,car_flow_turn.1,car,6.00,31.00,25.00,0.00,8.07,291.86
DQN_w17,22,car_flow_north_E#18.1,car,11.60,31.80,20.20,0.00,4.66,222.96
DQN_w17,22,car_flow_north_E#18.2,car,13.80,34.80,21.00,0.00,5.29,222.96
DQN_w17,22,car_flow_through.0,car,3.80,35.00,31.20,0.00,6.00,223.71
DQN_w17,22,car_flow_turn.2,car,10.40,35.40,25.00,0.00,6.20,291.86
DQN_w17,22,car_flow_turn_E#15.0,car,8.20,37.60,29.40,0.00,6.33,223.71
DQN_w17,22,car_flow_turn.3,car,14.80,39.20,24.40,0.00,7.02,291.86
DQN_w17,22,car_flow_south_left.0,truck,4.20,39.60,35.40,0.00,14.34,533.79
DQN_w17,22,car_flow_turn_E#15.1,car,12.60,43.40,30.80,0.00,4.66,223.71
DQN_w17,22,car_flow_north_E#18.3,truck,19.40,45.40,26.00,0.00,8.48,214.96
DQN_w17,22,car_flow_turn_E#13.0,truck,4.00,46.20,42.20,10.00,21.06,206.25
DQN_w17,22,car_flow_south_E#18.1,truck,2.00,46.80,44.80,15.40,32.10,224.83
DQN_w17,22,car_flow_turn.4,car,17.00,48.20,31.20,3.20,13.56,291.86
DQN_w17,22,car_flow_WEST_E#6.1,truck,8.80,49.80,41.00,3.40,20.89,206.25
DQN_w17,22,car_flow_turn.5,car,21.40,50.20,28.80,0.00,11.12,291.86
DQN_w17,22,car_flow_turn_E#15.2,car,19.20,53.00,33.80,0.00,13.36,223.71
DQN_w17,22,car_flow_north_E#18.4,car,22.80,54.20,31.40,2.40,14.08,222.96
DQN_w17,22,car_flow_south_left.1,car,25.60,55.00,29.40,0.00,9.45,541.79
DQN_w17,22,car_flow_turn_E#15.3,car,26.00,56.00,30.00,0.00,8.10,223.71
DQN_w17,22,car_flow_south_left.2,car,27.80,58.20,30.40,0.00,6.75,541.79
DQN_w17,22,car_flow_north_E#18.5,car,25.20,59.80,34.60,0.00,11.36,222.96
DQN_w17,22,car_flow_through.1,truck,29.40,61.00,31.60,0.00,6.38,215.71
DQN_w17,22,car_flow_south_E#18.2,car,18.20,61.00,42.80,11.40,29.79,232.83
DQN_w17,22,car_flow_north_E#18.6,car,27.60,61.20,33.60,0.00,15.79,222.96
DQN_w17,22,car_flow_north_E#18.7,car,30.00,62.60,32.60,0.00,15.80,222.96
DQN_w17,22,car_flow_turn.6,car,35.20,63.00,27.80,0.00,7.72,291.86
DQN_w17,22,car_flow_South_Right.0,car,0.20,65.80,65.60,9.00,21.64,700.86
DQN_w17,22,car_flow_turn.7,truck,41.20,68.40,27.20,0.00,11.03,283.86
DQN_w17,22,car_flow_turn_E#15.4,car,37.60,68.80,31.20,0.00,7.34,223.71
DQN_w17,22,car_flow_south_E#18.3,car,42.20,69.40,27.20,4.00,13.23,232.83
DQN_w17,22,car_flow_north_E#18.8,car,32.40,71.00,38.60,3.00,19.23,222.96
DQN_w17,22,car_flow_north_E#18.9,car,34.80,72.40,37.60,0.00,20.72,222.96
DQN_w17,22,car_flow_south_E#15.0,car,16.00,74.40,58.40,0.00,4.49,795.72
DQN_w17,22,car_flow_turn_E#15.5,car,44.80,74.60,29.80,0.00,7.01,223.71
DQN_w17,22,car_flow_north_E#18.10,car,46.20,74.80,28.60,0.00,12.93,222.96
DQN_w17,22,car_flow_through.2,car,47.20,76.80,29.60,0.00,7.56,223.71
DQN_w17,22,car_flow_north_E#18.11,car,48.40,77.20,28.80,0.00,13.14,222.96
DQN_w17,22,car_flow_through.3,car,49.40,79.00,29.60,0.00,7.61,223.71
DQN_w17,22,car_flow_north_E#18.12,car,53.00,80.20,27.20,0.00,11.10,222.96
DQN_w17,22,car_flow_turn_E#10.0,car,6.00,80.80,74.80,9.40,25.51,888.41
DQN_w17,22,car_flow_turn_E#10.1,car,11.60,82.20,70.60,6.60,22.26,888.41
DQN_w17,22,car_flow_north_E#18.13,car,56.00,82.20,26.20,0.00,10.61,222.96
DQN_w17,22,car_flow_turn_E#15.6,truck,52.80,83.40,30.60,0.00,6.44,215.71
DQN_w17,22,car_flow_south_E#18.4,car,42.40,84.20,41.80,11.60,27.84,232.83
DQN_w17,22,car_flow_south_E#18.5,car,44.60,85.40,40.80,8.60,28.75,232.83
DQN_w17,22,car_flow_E#10.0,car,16.20,86.60,70.40,10.20,24.78,888.90
DQN_w17,22,car_flow_WEST_E#6.2,car,12.00,87.00,75.00,33.20,54.30,214.25
DQN_w17,22,car_flow_WEST_E#6.3,car,18.40,89.40,71.00,28.40,49.50,214.25
DQN_w17,22,car_flow_turn.8,car,56.20,90.80,34.60,6.40,13.37,291.86
DQN_w17,22,car_flow_WEST_E#6.4,car,20.60,91.60,71.00,26.80,51.08,214.25
DQN_w17,22,car_flow_south_left.3,car,63.40,92.40,29.00,0.00,7.31,541.79
DQN_w17,22,car_flow_turn_E#6.0,car,23.60,93.00,69.40,10.60,20.52,873.09
DQN_w17,22,car_flow_South_Right.1,car,38.80,93.40,54.60,0.00,9.95,700.86
DQN_w17,22,car_flow_through.4,car,58.60,95.20,36.60,2.40,14.54,223.71
DQN_w17,22,car_flow_south_left.4,car,66.00,95.20,29.20,0.00,7.12,541.79
DQN_w17,22,car_flow_turn.9,truck,64.20,96.60,32.40,0.00,15.08,283.86
DQN_w17,22,car_flow_north_E#18.14,car,62.00,97.60,35.60,2.60,17.79,222.96
DQN_w17,22,car_flow_south_E#15.2,car,39.40,99.00,59.60,0.00,18.50,795.72
DQN_w17,22,car_flow_through.5,car,60.80,99.20,38.40,0.00,12.63,223.71
DQN_w17,33,car_flow_north_E#18.0,car,4.20,27.20,23.00,0.00,6.78,222.96
DQN_w17,33,car_flow_turn_E#15.0,truck,0.00,29.60,29.60,0.00,6.93,215.71
DQN_w17,33,car_flow_north_E#18.1,car,7.20,29.60,22.40,0.00,6.15,222.96
DQN_w17,33,car_flow_turn.0,truck,5.00,33.20,28.20,0.00,9.66,283.86
DQN_w17,33,car_flow_north_E#18.2,car,14.80,37.00,22.20,0.00,6.89,222.96
DQN_w17,33,car_flow_through.0,car,8.20,39.40,31.20,0.00,6.05,223.71
DQN_w17,33,car_flow_turn_E#15.1,car,10.60,41.40,30.80,0.00,8.91,223.71
DQN_w17,33,car_flow_south_left.0,car,11.60,41.40,29.80,0.00,6.16,541.79
DQN_w17,33,car_flow_through.1,car,13.00,44.60,31.60,0.00,6.02,223.71
DQN_w17,33,car_flow_turn_E#15.2,car,15.20,46.80,31.60,0.00,8.46,223.71
DQN_w17,33,car_flow_turn.1,car,21.80,47.40,25.60,0.00,7.26,291.86
DQN_w17,33,car_flow_north_E#18.3,car,24.00,47.40,23.40,0.00,4.93,222.96
DQN_w17,33,car_flow_south_left.1,car,19.80,48.60,28.80,0.00,7.10,541.79
DQN_w17,33,car_flow_turn_E#15.3,car,17.40,48.80,31.40,0.00,8.74,223.71
DQN_w17,33,car_flow_through.2,car,19.60,52.40,32.80,0.00,6.29,223.71
DQN_w17,33,car_flow_WEST_E#6.0,truck,1.80,54.80,53.00,20.80,31.61,206.25
DQN_w17,33,car_flow_WEST_E#6.1,car,7.40,58.20,50.80,16.00,31.78,214.25
DQN_w17,33,car_flow_south_E#18.0,bus,10.60,58.20,47.60,16.80,34.89,224.83
DQN_w17,33,car_flow_WEST_E#6.2,car,12.40,60.20,47.80,11.80,29.49,214.25
DQN_w17,33,car_flow_South_Right.0,car,4.80,60.40,55.60,0.00,9.43,700.86
DQN_w17,33,car_flow_south_E#15.0,car,2.00,62.80,60.80,0.00,5.57,795.72
DQN_w17,33,car_flow_turn.2,car,28.40,62.80,34.40,3.20,18.94,291.86
DQN_w17,33,car_flow_north_E#18.4,car,31.20,64.20,33.00,7.40,17.27,222.96
DQN_w17,33,car_flow_turn.3,car,30.80,64.60,33.80,0.20,17.53,291.86
DQN_w17,33,car_flow_through.3,truck,25.20,66.60,41.40,7.00,17.14,215.71
DQN_w17,33,car_flow_south_E#18.1,car,31.00,67.80,36.80,6.80,21.66,232.83
DQN_w17,33,car_flow_north_E#18.5,car,33.60,67.80,34.20,4.00,15.78,222.96
DQN_w17,33,car_flow_south_E#15.4,car,21.80,68.20,46.40,0.00,6.52,795.72
DQN_w17,33,car_flow_south_E#15.1,truck,11.60,68.60,57.00,0.00,8.07,787.72
DQN_w17,33,car_flow_north_E#18.6,car,40.80,69.60,28.80,0.00,12.56,222.96
DQN_w17,33,car_flow_E#10.0,car,8.80,71.00,62.20,0.40,13.60,888.90
DQN_w17,33,car_flow_turn_E#13.0,truck,16.00,71.40,55.40,12.40,34.58,206.25
DQN_w17,33,car_flow_south_E#15.2,car,17.20,72.60,55.40,0.00,5.56,795.72
DQN_w17,33,car_flow_turn.4,car,33.00,73.80,40.80,3.60,23.01,291.86
DQN_w17,33,car_flow_south_E#18.2,car,35.80,74.40,38.60,6.60,24.91,232.83
DQN_w17,33,car_flow_turn_E#13.1,car,19.20,74.80,55.60,7.60,36.52,214.25
DQN_w17,33,car_flow_south_E#18.3,car,36.60,75.60,39.00,3.40,25.82,232.83
DQN_w17,33,car_flow_south_E#15.3,car,19.60,75.80,56.20,0.00,5.31,795.72
DQN_w17,33,car_flow_north_E#18.7,car,44.20,76.00,31.80,2.60,16.05,222.96
DQN_w17,33,car_flow_south_E#18.4,car,51.00,76.60,25.60,0.00,13.50,232.83
DQN_w17,33,car_flow_south_left.2,car,49.00,77.60,28.60,0.00,6.80,541.79
DQN_w17,33,car_flow_turn_E#13.2,car,25.60,79.00,53.40,2.60,28.61,214.25
DQN_w17,33,car_flow_turn.5,truck,36.40,79.40,43.00,0.00,26.03,283.86
DQN_w17,33,car_flow_WEST_E#6.3,car,27.80,81.00,53.20,0.00,33.04,214.25
DQN_w17,33,car_flow_turn.6,truck,41.40,81.00,39.60,0.00,23.60,283.86
DQN_w17,33,car_flow_south_left.3,car,54.00,82.60,28.60,0.00,7.13,541.79
DQN_w17,33,car_flow_north_E#18.8,car,57.80,82.60,24.80,0.00,5.96,222.96
DQN_w17,33,car_flow_turn_E#13.3,car,30.00,84.60,54.60,0.00,28.41,214.25
DQN_w17,33,car_flow_south_E#15.5,bus,27.40,84.80,57.40,0.00,9.41,787.72
DQN_w17,33,car_flow_E#10.1,car,15.60,85.40,69.80,7.00,23.17,888.90
DQN_w17,33,car_flow_South_Right.1,car,18.00,86.00,68.00,5.80,18.22,700.86
DQN_w17,33,car_flow_WEST_E#6.4,car,32.20,86.60,54.40,0.00,34.56,214.25
DQN_w17,33,car_flow_South_Right.2,car,23.20,87.40,64.20,0.00,14.88,700.86
DQN_w17,33,car_flow_south_left.4,car,57.20,87.60,30.40,0.00,6.23,541.79
DQN_w17,33,car_flow_WEST_E#6.5,car,44.40,88.60,44.20,0.00,24.21,214.25
DQN_w17,33,car_flow_south_left.5,car,59.40,89.00,29.60,0.00,7.92,541.79
DQN_w17,33,car_flow_north_E#18.9,car,62.40,90.60,28.20,2.80,13.15,222.96
DQN_w17,33,car_flow_turn_E#13.4,car,48.40,91.00,42.60,0.00,21.09,214.25
DQN_w17,33,car_flow_through.4,truck,46.20,93.80,47.60,2.40,25.19,215.71
DQN_w17,33,car_flow_south_left.6,car,63.80,94.60,30.80,0.00,5.70,541.79
DQN_w17,33,car_flow_South_Right.3,car,33.80,95.40,61.60,3.40,18.63,700.86
DQN_w17,33,car_flow_south_left.7,car,66.20,95.80,29.60,0.00,11.22,541.79
DQN_w17,33,car_flow_through.5,car,49.40,97.60,48.20,0.00,24.88,223.71
DQN_w17,33,car_flow_turn_E#10.1,car,9.40,98.00,88.60,19.60,34.01,888.41
DQN_w17,33,car_flow_turn.7,bus,55.60,98.40,42.80,0.00,25.77,283.86
DQN_w17,33,car_flow_south_E#15.6,car,38.40,98.60,60.20,0.00,19.39,795.72
DQN_w17,33,car_flow_turn_E#10.0,car,7.00,99.20,92.20,18.40,34.12,888.41
DQN_w18,11,car_flow_north_E#18.0,truck,0.40,25.40,25.00,0.00,8.41,214.96
DQN_w18,11,car_flow_turn.0,car,2.40,26.80,24.40,0.00,5.41,291.86
DQN_w18,11,car_flow_turn_E#15.0,car,0.00,30.20,30.20,0.00,3.56,223.71
DQN_w18,11,car_flow_north_E#18.1,car,8.60,33.00,24.40,0.00,4.15,222.96
DQN_w18,11,car_flow_north_E#18.2,car,10.80,34.80,24.00,0.00,5.77,222.96
DQN_w18,11,car_flow_turn_E#15.1,car,9.00,38.00,29.00,0.00,3.55,223.71
DQN_w18,11,car_flow_north_E#18.3,truck,14.20,39.40,25.20,0.00,8.50,214.96
DQN_w18,11,car_flow_turn_E#15.2,car,12.60,41.20,28.60,0.00,3.98,223.71
DQN_w18,11,car_flow_turn_E#15.3,car,17.00,46.60,29.60,0.00,3.73,223.71
DQN_w18,11,car_flow_south_left.0,car,17.20,46.80,29.60,0.00,7.06,541.79
DQN_w18,11,car_flow_north_E#18.4,car,22.60,46.80,24.20,0.00,6.64,222.96
DQN_w18,11,car_flow_south_left.1,car,19.40,49.00,29.60,0.00,7.17,541.79
DQN_w18,11,car_flow_turn_E#15.4,car,22.80,51.60,28.80,0.00,3.52,223.71
DQN_w18,11,car_flow_turn.1,car,28.80,52.40,23.60,0.00,5.23,291.86
DQN_w18,11,car_flow_south_E#18.0,car,31.60,52.60,21.00,0.00,9.19,232.83
DQN_w18,11,car_flow_south_left.2,car,21.80,53.20,31.40,0.00,6.29,541.79
DQN_w18,11,car_flow_north_E#18.5,car,29.40,53.80,24.40,0.00,5.90,222.96
DQN_w18,11,car_flow_south_E#15.1,car,6.20,54.60,48.40,0.00,6.25,795.72
DQN_w18,11,car_flow_turn_E#15.5,car,25.00,55.20,30.20,0.00,3.87,223.71
DQN_w18,11,car_flow_south_E#15.0,car,3.80,56.00,52.20,0.00,5.77,795.72
DQN_w18,11,car_flow_south_left.3,car,29.00,60.40,31.40,0.00,5.76,541.79
DQN_w18,11,car_flow_turn_E#15.6,truck,32.40,61.80,29.40,0.00,6.61,215.71
DQN_w18,11,car_flow_south_left.4,car,32.00,62.00,30.00,0.00,8.54,541.79
DQN_w18,11,car_flow_south_left.5,car,34.20,63.40,29.20,0.00,8.31,541.79
DQN_w18,11,car_flow_north_E#18.6,car,41.40,65.20,23.80,0.00,4.82,222.96
DQN_w18,11,car_flow_through.0,car,35.60,66.60,31.00,0.00,6.00,223.71
DQN_w18,11,car_flow_South_Right.0,car,7.80,67.40,59.60,4.00,16.52,700.86
DQN_w18,11,car_flow_E#10.0,car,1.60,67.80,66.20,4.40,16.47,888.90
DQN_w18,11,car_flow_E#10.2,car,12.80,68.00,55.20,0.00,6.45,888.90
DQN_w18,11,car_flow_South_Right.1,car,14.20,68.80,54.60,0.00,13.55,700.86
DQN_w18,11,car_flow_south_left.6,car,38.80,68.80,30.00,0.00,9.68,541.79
DQN_w18,11,car_flow_through.1,car,37.80,69.20,31.40,0.00,6.30,223.71
DQN_w18,11,car_flow_turn_E#15.7,car,40.00,71.20,31.20,0.00,7.82,223.71
DQN_w18,11,car_flow_turn.2,car,44.60,73.60,29.00,0.00,12.42,291.86
DQN_w18,11,car_flow_WEST_E#6.0,car,0.00,74.40,74.40,46.80,54.36,214.25
DQN_w18,11,car_flow_turn_E#6.0,car,4.80,75.00,70.20,16.60,27.08,873.09
DQN_w18,11,car_flow_south_left.7,car,43.20,75.40,32.20,0.00,5.97,541.79
DQN_w18,11,car_flow_turn_E#15.8,car,42.40,76.40,34.00,2.60,13.88,223.71
DQN_w18,11,car_flow_south_E#15.2,bus,19.20,76.60,57.40,0.00,9.38,787.72
DQN_w18,11,car_flow_south_left.8,car,45.40,76.60,31.20,0.00,9.58,541.79
DQN_w18,11,car_flow_turn.3,car,51.20,79.40,28.20,0.00,8.32,291.86
DQN_w18,11,car_flow_north_E#18.7,truck,49.60,79.60,30.00,0.00,13.26,214.96
DQN_w18,11,car_flow_through.2,truck,48.00,80.40,32.40,0.00,9.60,215.71
DQN_w18,11,car_flow_turn.4,car,53.40,80.80,27.40,0.00,9.53,291.86
DQN_w18,11,car_flow_south_E#15.3,car,25.00,82.80,57.80,0.00,5.72,795.72
DQN_w18,11,car_flow_South_Right.2,car,21.60,83.80,62.20,4.40,17.76,700.86
DQN_w18,11,car_flow_south_E#15.5,car,32.60,84.40,51.80,0.00,5.96,795.72
DQN_w18,11,car_flow_south_E#15.4,car,27.20,85.00,57.80,0.00,5.56,795.72
